vehicle,time,lat,long,Server_Time,Route,Trip,Inbound_Outbound,Stop_Name,Stop_Id,timestamp,uuid,ts,bus,trk2,text,description,media_text,dropfile_id,fob,rule,parameter,date
,,,,,,,,,,2025-06-26 16:17:27,,2025-06-26 16:17:27,1112,255100010649633,Special card,Cornell Card,Cornell,255100010649633,363797,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:19:00,,2025-06-26 16:19:00,1112,255100051759081,Special card,Cornell Card,Cornell,255100051759081,294626,TOM,STUDENT OMNIRIDE,
,,,,,,,,,,2025-06-26 16:20:01,,2025-06-26 16:20:01,1112,255100056730311,Special card,Cornell Card,Cornell,255100056730311,369646,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:20:15,,2025-06-26 16:20:15,1112,255100049240811,Special card,Cornell Card,Cornell,255100049240811,309897,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:23:33,,2025-06-26 16:23:33,1112,255100017656423,Special card,Cornell Card,Cornell,255100017656423,363447,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:36:23,,2025-06-26 16:36:23,1112,255100058557471,Special card,Cornell Card,Cornell,255100058557471,374950,TOM,TEMP STAFF,
,,,,,,,,,,2025-06-26 16:37:12,,2025-06-26 16:37:12,1112,255100056402471,Special card,Cornell Card,Cornell,255100056402471,376814,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:47:38,,2025-06-26 16:47:38,1112,255100056760371,Special card,Cornell Card,Cornell,255100056760371,377163,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:47:42,,2025-06-26 16:47:42,1112,255100056372801,Special card,Cornell Card,Cornell,255100056372801,372189,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:48:45,,2025-06-26 16:48:45,1112,255100056069671,Special card,Cornell Card,Cornell,255100056069671,347100,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:48:50,,2025-06-26 16:48:50,1112,255100056084921,Special card,Cornell Card,Cornell,255100056084921,379405,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:49:16,,2025-06-26 16:49:16,1112,255100012981211,Special card,Cornell Card,Cornell,255100012981211,72213,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:50:17,,2025-06-26 16:50:17,1112,255100012844972,Special card,Cornell Card,Cornell,255100012844972,210084,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:51:16,,2025-06-26 16:51:16,1112,255100012637472,Special card,Cornell Card,Cornell,255100012637472,314087,TOM,FACULTY/STAFF,
,,,,,,,,,,2025-06-26 16:51:21,,2025-06-26 16:51:21,1112,255100057355432,Special card,Cornell Card,Cornell,255100057355432,374357,TOM,TEMP STAFF,
,,,,,,,,,,2025-06-26 16:51:23,,2025-06-26 16:51:23,1112,255100057785681,Special card,Cornell Card,Cornell,255100057785681,376498,TOM,STUDENT OMNI NEW,
,,,,,,,,,,2025-06-26 16:52:17,,2025-06-26 16:52:17,1112,255100050891451,Special card,Cornell Card,Cornell,255100050891451,267720,TOM,FACULTY/STAFF,
